qid,query,docno,text,score,rank
583468,what carvedilol used for,2080306_1,"Learn about a beta blocker used alone or 10mg of this study is a beta blocker that is a combination drug interaction checker to the therapy of carvedilol, lisinopril in combination in.",-4.827956676483154,72
583468,what carvedilol used for,2080306_0,"Carvedilol amlodipine combination, carvedilol 25 mg para sirve.",-5.3011088371276855,73
583468,what carvedilol used for,1675566_4,"Approved by the Food and Drug Administration (FDA) in 1995, carvedilol is sold under the brand names Coreg and Coreg CR.",-5.81428861618042,74
583468,what carvedilol used for,2080313_4,"My question is, doesn't Carvedilol control hypertension as well...Why should I be taking carvedilol in addition to amliodipine?",-5.971793174743652,75
583468,what carvedilol used for,7465953_1,Read more about the prescription drug CARVEDILOL - ORAL.,-6.030726909637451,76
583468,what carvedilol used for,6654304_1,"We present the results of the COMET trial and other research and discuss strategies for initiating carvedilol treatment.t is important to note that in the COMET trial, carvedilol was compared with metoprolol tartrate.",-6.121791362762451,77
583468,what carvedilol used for,6654307_1,"Maack C, Elter T, Nickenig G, LaRosee K, Crivaro M, Staeblein Stäblein, A Wuttke, H Boehm. böhm mrospective crossover comparison of carvedilol and metoprolol in patients with chronic heart failure.",-6.153387069702148,78
583468,what carvedilol used for,6654305_4,Comparison of carvedilol and metoprolol on clinical outcomes in patients with chronic heart failure in the Carvedilol Or Metoprolol European Trial (COMET): a randomised controlled trial.,-6.339087963104248,79
583468,what carvedilol used for,6286924_0,"Prior to initiation of COREG (carvedilol) , it is recommended that fluid retention be minimized.",-6.384592056274414,80
583468,what carvedilol used for,7706121_0,"Carvedilol is a racemic mixture with the following structure: Carvedilol is a white to off-white, oval-shaped, biconvex, film-coated tablet containing 3.125 mg, 6.25 mg, 12.5 mg, or 25 mg of carvedilol.",-6.5289788246154785,81
583468,what carvedilol used for,6654305_1,Comparison of carvedilol and metoprolol on clinical outcomes in patients with chronic heart failure in the Carvedilol Or Metoprolol European Trial (COMET): a randomised controlled trial.Lancet.,-6.540639877319336,82
583468,what carvedilol used for,7465960_4,"Monitor digoxin, cyclosporine when changing carvedilol dose.",-6.606611251831055,83
583468,what carvedilol used for,914664_2,"Therefore, before using carvedilol, tell your doctor or pharmacist of all the products you use.",-6.777544021606445,84
583468,what carvedilol used for,1546128_1,Generic Coreg is available and is named carvedilol.,-6.872646808624268,85
583468,what carvedilol used for,6286925_4,The FDA first approved carvedilol in 1995.,-6.94390869140625,86
583468,what carvedilol used for,914669_2,"For more information about an alternative for Coreg (carvedilol), consult wtih your doctor.",-7.013397216796875,87
583468,what carvedilol used for,7450717_2,It is also used for treating people who develop heart failure after a heart attack.,-7.072843074798584,88
583468,what carvedilol used for,8395840_0,GENERIC NAME: carvedilol.,-7.193225383758545,89
583468,what carvedilol used for,6286924_1,"The recommended starting dose of COREG (carvedilol) is 3.125 mg twice daily for 2 weeks.If tolerated, patients may have their dose increased to 6.25, 12.5, and 25 mg twice daily over successive intervals of at least 2 weeks.Patients should be maintained on lower doses if higher doses are not tolerated.rior to initiation of COREG (carvedilol) , it is recommended that fluid retention be minimized.",-7.232877731323242,90
583468,what carvedilol used for,914664_0,"If you are currently using any of these medications, tell your doctor or pharmacist before starting carvedilol.",-7.37692928314209,91
583468,what carvedilol used for,5623834_2,Check for interactions with carvedilol.,-7.505276679992676,92
583468,what carvedilol used for,6654313_0,"Demographic analyses of the effects of carvedilol vs metoprolol on glycemic control and insulin sensitivity in patients with type 2 diabetes and hypertension in the Glycemic Effects in Diabetes Mellitus: Carvedilol-Metoprolol Comparison in Hypertensi J Cardiometab Syndr 2008;3(4):211-7.nterventions Participants were randomized to receive a 6.25- to 25-mg dose of carvedilol (n = 498) or 50- to 200-mg dose of metoprolol tartrate (n = 737), each twice daily.",-7.530669689178467,93
583468,what carvedilol used for,1675561_0,It also is used to treat people who have had a heart attack.,-7.647089958190918,94
583468,what carvedilol used for,1675564_1,It also is used to treat people who have had a heart attack.,-7.6482648849487305,95
583468,what carvedilol used for,2267054_2,It also is used to treat people who have had a heart attack.,-7.6482648849487305,96
583468,what carvedilol used for,119361_2,Last week she was advised that a generic version of the drug (carvedilol) was available.,-7.673551082611084,97
583468,what carvedilol used for,6654310_2,"3 Strategies for initiating carvedilol are discussed in the following article.t is important to note that in the COMET trial, carvedilol was compared with metoprolol tartrate.",-7.692599773406982,98
583468,what carvedilol used for,5623834_1,Show all medications in the database that may interact with carvedilol.,-7.977120399475098,99
583468,what carvedilol used for,6286928_3,The recommended starting dose of COREG (carvedilol) is 3.125 mg twice daily for 2 weeks.,-8.132194519042969,100
583468,what carvedilol used for,1675562_3,It may also be used for other conditions as determined by your doctor.,-8.144100189208984,101
583468,what carvedilol used for,1675568_0,"Before taking carvedilol, tell your doctor and pharmacist if you have are allergic to carvedilol, any other medications, or any of the ingredients in carvedilol tablets and extended- release capsules.",-8.168659210205078,102
583468,what carvedilol used for,6286919_1,The recommended starting dose of COREG (carvedilol) is 3.125 mg twice daily for 2 weeks.,-8.222980499267578,103
583468,what carvedilol used for,5623837_1,A total of 916 drugs (6004 brand and generic names) are known to interact with carvedilol.,-8.377193450927734,104
583468,what carvedilol used for,8144446_1,"After a couple of weeks, based on the blood pressure response and/or carvedilol side effects, the dosage may be increased or decreased.",-8.554549217224121,105
583468,what carvedilol used for,5623838_1,A total of 916 drugs (6004 brand and generic names) are known to interact with carvedilol.,-8.604063987731934,106
583468,what carvedilol used for,5623832_1,A total of 916 drugs (6004 brand and generic names) are known to interact with carvedilol.,-8.617650985717773,107
583468,what carvedilol used for,7744349_3,It is also used after a heart attack that has caused your heart not to pump as well.,-8.67623519897461,108
583468,what carvedilol used for,7706119_3,It is also used after a heart attack that has caused your heart not to pump as well.,-8.701244354248047,109
583468,what carvedilol used for,6654308_0,Comparing carvedilol and metoprolol: results of the COMET trial.,-8.760127067565918,110
583468,what carvedilol used for,1675562_1,It may also be used after a heart attack to improve survival in certain patients.,-8.797229766845703,111
583468,what carvedilol used for,2267052_3,It is also used after a heart attack that has caused your heart not to pump as well.,-8.889843940734863,112
583468,what carvedilol used for,7744346_1,It is also used after a heart attack that has caused your heart not to pump as well.,-8.889843940734863,113
583468,what carvedilol used for,5623834_0,A total of 916 drugs (6004 brand and generic names) are known to interact with carvedilol.,-8.979126930236816,114
583468,what carvedilol used for,6286924_2,The recommended starting dose of COREG (carvedilol) is 3.125 mg twice daily for 2 weeks.,-9.0253267288208,115
583468,what carvedilol used for,1675562_2,It may be used along with other medicines.,-9.267289161682129,116
583468,what carvedilol used for,7465960_6,See Also: COREG CR.,-9.378812789916992,117
583468,what carvedilol used for,119361_0,Scary Generic Coreg (Carvedilol) Side Effects.,-9.401895523071289,118
583468,what carvedilol used for,7465960_0,Carvedilol levels reduced by rifampin.,-9.719441413879395,119
583468,what carvedilol used for,6654305_3,"Carvedilol or Metoprolol European Trial (COMET).oole-Wilson PA, Swedberg K, Cleland JGF, et al, for the COMET Investigators.",-9.764942169189453,120
583468,what carvedilol used for,5623838_0,Carvedilol Drug Interactions.,-9.818329811096191,121
583468,what carvedilol used for,1675566_2,This drug may also be given to people whose hearts cannot pump blood as well as they used to because of a heart attack.,-9.901638984680176,122
583468,what carvedilol used for,5623837_0,Carvedilol Drug Interactions.,-9.934859275817871,123
583468,what carvedilol used for,5623832_0,Carvedilol Drug Interactions.,-9.992988586425781,124
583468,what carvedilol used for,2080313_1,Carvedilol Vs.,-9.993552207946777,125
583468,what carvedilol used for,119361_1,Q. My wife has been taking Coreg for 10 years and doing well.,-10.225605964660645,126
583468,what carvedilol used for,2080313_0,Communities>Heart Disease>Carvedilol Vs.,-10.265998840332031,127
583468,what carvedilol used for,1675562_5,"It works by relaxing the blood vessels, slowing down the heart, and decreasing the amount of blood it pumps out.",-10.287663459777832,128
583468,what carvedilol used for,1546134_2,It works by relaxing blood vessels and slowing heart rate to improve blood flow and decrease blood pressure.,-10.398686408996582,129
583468,what carvedilol used for,8326080_0,"BRAND NAME: Coreg, Coreg CR.",-10.633238792419434,130
583468,what carvedilol used for,7465960_1,Increased absorption with cimetidine.,-10.646098136901855,131
583468,what carvedilol used for,8395840_1,"BRAND NAME: Coreg, Coreg CR.",-10.770230293273926,132
583468,what carvedilol used for,1675561_3,It works by relaxing blood vessels and slowing heart rate to improve blood flow and decrease blood pressure.,-10.881874084472656,133
583468,what carvedilol used for,7465960_3,May potentiate antidiabetic agents.,-10.999570846557617,134
583468,what carvedilol used for,1675568_1,Ask your pharmacist for a list of the ingredients.,-11.396760940551758,135
583468,what carvedilol used for,2267054_0,Why is this medication prescribed?,-11.413084983825684,136
583468,what carvedilol used for,7465960_5,Anesthesia.,-11.57552719116211,137
583468,what carvedilol used for,8326080_2,"It is related to labetalol (Normodyne, Trandate).",-11.586864471435547,138
583468,what carvedilol used for,6286925_1,"It is related to labetalol (Normodyne, Trandate).",-11.676352500915527,139
583468,what carvedilol used for,6286928_0,Hypertension.,-11.70465087890625,140
583468,what carvedilol used for,8395840_3,"It is related to labetalol (Normodyne, Trandate).",-11.753671646118164,141
583468,what carvedilol used for,2080313_5,Thanks.,-11.847152709960938,142
583468,what carvedilol used for,6654305_6,2003;362:7-13.,-11.891389846801758,143
583468,what carvedilol used for,6654305_5,Lancet.,-12.089993476867676,144
583468,what carvedilol used for,7465960_2,"Caution with drugs that affect cardiac conduction (esp. diltiazem, verapamil).",-12.425585746765137,145
583468,what carvedilol used for,119358_2,"As with any drug, side effects are possible.",-12.44791030883789,146
583468,what carvedilol used for,6654310_3,The MERIT-HF trial compared metoprolol succinate to placebo and it was found that metoprolol succinate reduced the mortality rate by 34% in patients with heart failure.,-12.669515609741211,147
583468,what carvedilol used for,2267052_1,Beta-blockers affect the heart and circulation (blood flow through arteries and veins).,-12.71655559539795,148
583468,what carvedilol used for,7706119_1,Beta-blockers affect the heart and circulation (blood flow through arteries and veins).,-12.71655559539795,149
583468,what carvedilol used for,7744347_1,Beta-blockers affect the heart and circulation (blood flow through arteries and veins).,-12.71655559539795,150
583468,what carvedilol used for,7744349_1,Beta-blockers affect the heart and circulation (blood flow through arteries and veins).,-12.71655559539795,151
583468,what carvedilol used for,6654304_2,The MERIT-HF trial compared metoprolol succinate to placebo and it was found that metoprolol succinate reduced the mortality rate by 34% in patients with heart failure.,-12.751991271972656,152
583468,what carvedilol used for,6654313_1,"Open-label hydrochlorothiazide and a dihydropyridine calcium antagonist were added, if needed, to achieve blood pressure target.",-12.777311325073242,153
583468,what carvedilol used for,6654308_2,The MERIT-HF trial compared metoprolol succinate to placebo and it was found that metoprolol succinate reduced the mortality rate by 34% in patients with heart failure.,-12.793132781982422,154
583468,what carvedilol used for,1675566_1,Heart failure prevents the heart from pumping an adequate amount of blood to all parts of the body.,-12.805124282836914,155
583468,what carvedilol used for,5623834_3,Type in a drug name and select a drug from the list.,-12.859075546264648,156
583468,what carvedilol used for,1675564_4,"High blood pressure is a common condition and when not treated, can cause damage to the brain, heart, blood vessels, kidneys and other parts of the body.",-12.913389205932617,157
583468,what carvedilol used for,6654305_2,2003;362:7-13.Poole-Wilson PA.,-12.932636260986328,158
583468,what carvedilol used for,6654305_0,"Poole-Wilson PA, Swedberg K, Cleland JGF, et al, for the COMET Investigators.",-12.968805313110352,159
583468,what carvedilol used for,5623838_2,68 major drug interactions (311 brand and generic names),-13.111444473266602,160
583468,what carvedilol used for,914664_1,This information does not contain all possible interactions.,-13.128837585449219,161
583468,what carvedilol used for,6286925_3,The drop in blood pressure further reduces the work of the heart since it is easier to pump blood against a lower pressure.,-13.18604850769043,162
583468,what carvedilol used for,6654305_7,Poole-Wilson PA.,-13.38357162475586,163
583468,what carvedilol used for,2080313_2,I have recently been prescribed Amlodipine-Benaz 5/10 MG capsules for treatment of hypertension.,-13.467859268188477,164
583468,what carvedilol used for,7450725_2,"Beta blockers lessen the work that the heart has to do and, by doing so, help maintain a regular heartbeat.",-13.509283065795898,165
583468,what carvedilol used for,2267054_5,"High blood pressure is a common condition and when not treated, can cause damage to the brain, heart, blood vessels, kidneys and other parts of the body.",-13.550246238708496,166
583468,what carvedilol used for,119361_3,"At the advice of the pharmacist (who insisted that the ingredients were the same because the FDA approved it…Yada, Yada Yada), she went for the generic.",-13.591877937316895,167
583468,what carvedilol used for,7465960_7,Pharmacological Class: Noncardioselective beta-blocker/alpha-1 blocker.,-14.06432819366455,168
583468,what carvedilol used for,6654307_2,"Maack C, Elter T, Nickenig G, LaRosee K, Crivaro M, Staeblein Stäblein, A Wuttke, H Boehm. böhm m",-14.323744773864746,169
583468,what carvedilol used for,5623837_2,1 68 major drug interactions (311 brand and generic names) 759 moderate drug interactions (4984 brand and generic names),-14.326262474060059,170
583468,what carvedilol used for,5623832_2,1 68 major drug interactions (311 brand and generic names) 2 759 moderate drug interactions (4984 brand and generic names) 89 minor drug interactions (709 brand and generic names),-14.504749298095703,171
640502,what does it mean if your tsh is low,598202_1,"If your TSH level is low, that means your thyroid is overproducing thyroid hormone and that could be a goiter or other thyroid disease-you definitely need that checked and treated.",-0.00732805859297514,0
640502,what does it mean if your tsh is low,6985038_1,"If TSH is low, then it generally means the thyroid is overactive (hyperthyroid.)",-0.012118993327021599,1
640502,what does it mean if your tsh is low,8412227_2,A low TSH level means that your thyroid gland is overactive.,-0.0231817364692688,2
640502,what does it mean if your tsh is low,1861075_3,But the doctor may have said -- or may have meant -- your TSH is low -- which is indicative of hyperthyroidism.,-0.029319053515791893,3
640502,what does it mean if your tsh is low,6730887_1,"Low TSH can indicate that there's an abundance of thyroid hormone being produced by the thyroid gland, so the pituitary gland sees no need to release TSH.",-0.03290030360221863,4
640502,what does it mean if your tsh is low,3992434_0,But the doctor may have said -- or may have meant -- your TSH is low -- which is indicative of hyperthyroidism.,-0.033687494695186615,5
640502,what does it mean if your tsh is low,5073872_0,"Conversely, a low TSH reflects either a low need or desire for thyroid hormone or a low tolerance for the thyroid hormone and is meant to reduce thyroid hormone production.",-0.0349627286195755,6
640502,what does it mean if your tsh is low,1226405_2,Low TSH levels mean the thyroid is producing more than enough hormone.,-0.04737336188554764,7
640502,what does it mean if your tsh is low,172502_1,Low TSH levels mean the thyroid is producing more than enough hormone.,-0.04944022372364998,8
640502,what does it mean if your tsh is low,598204_4,Low TSH levels indicate hyperthyroidism.,-0.05394650995731354,9
640502,what does it mean if your tsh is low,3423600_2,"High TSH levels indicate that the thyroid is underactive, and a low TSH means the thyroid is overactive.",-0.054994914680719376,10
640502,what does it mean if your tsh is low,4778464_2,"High TSH levels indicate that the thyroid is underactive, and a low TSH means the thyroid is overactive.",-0.057467132806777954,11
640502,what does it mean if your tsh is low,208378_2,"If your TSH is high, this typically signals that your thyroid function is low (hypothyroidism).Likewise, low levels of TSH suggest hyperthyroidism.lood tests can diagnose many thyroid conditions.",-0.06710784137248993,12
640502,what does it mean if your tsh is low,2096764_0,"However, if an individual suffers from low TSH levels AND low levels of thyroid hormones, then it could mean that the pituitary gland (which is responsible for producing thyroid) is weak from disease or damaged.",-0.07023052871227264,13
640502,what does it mean if your tsh is low,8412229_2,High TSH signifies that your thyroid is not producing enough hormone; a low TSH denotes an overproduction of thyroid hormone.,-0.07232026010751724,14
640502,what does it mean if your tsh is low,5539487_1,"Therefore a high TSH level suggests an underactive thyroid (hypothyroidism), while a low TSH indicates too much thyroid hormone in the body (hyperthyroidism).",-0.07654353976249695,15
640502,what does it mean if your tsh is low,5641149_0,according to this tsh range a tsh over 5 indicated an under active thyroid or hypothyroidism while a low tsh value below0 5 indicated an overactive thyroid or hyperthyroidism,-0.08729799091815948,16
640502,what does it mean if your tsh is low,3992434_1,"Remember, a low TSH is indicative of hyperthyroidism -- an overactive thyroid -- and a high TSH is indicative of hypothyroidism -- an underactive thyroid.",-0.10157708078622818,17
640502,what does it mean if your tsh is low,208378_4,"If your TSH is high, this typically signals that your thyroid function is low (hypothyroidism).",-0.11636444926261902,18
640502,what does it mean if your tsh is low,6985038_0,"If TSH is high, it typically means that your thyroid function is too low (hypothyroid).",-0.116813525557518,19
640502,what does it mean if your tsh is low,3271456_2,The first thing that indicates low thyroid is an elevated TSH level.,-0.12847883999347687,20
640502,what does it mean if your tsh is low,8451475_0,"Using the typical reference range, a TSH under 0.5 (a low TSH) may be indicative of hyperthyroidism (an overactive thyroid), and a TSH over 4.5/5.0 (a high TSH) may indicate hypothyroidism (an underactive thyroid.)",-0.12964080274105072,21
640502,what does it mean if your tsh is low,1775697_0,"Using the typical reference range, a TSH under 0.5 (a low TSH) may be indicative of hyperthyroidism (an overactive thyroid), and a TSH over 4.5/5.0 (a high TSH) may indicate hypothyroidism (an underactive thyroid.)",-0.12964080274105072,22
640502,what does it mean if your tsh is low,7456406_0,ranges for tsh thyroid stimulating hormone vary depending on the method used but generally 0 3 to 5 0 is normala tsh value of 0 06 would be considered low tsh no matter what method is used low tsh indicates high thyroid or hyperthyroidism and high tsh represents low thyroid or hypothyroidismanges for tsh thyroid stimulating hormone vary depending on the method used but generally 0 3 to 5 0 is normal,-0.13505880534648895,23
640502,what does it mean if your tsh is low,2096762_1,"Since having a low TSH level is usually associated with hyperthyroidism, which causes other symptoms, it's important to do everything you can to get your TSH levels back to normal and prevent it from dropping again.",-0.14434902369976044,24
640502,what does it mean if your tsh is low,598202_2,"If your thyroid hormone is low, then your TSH would be high.",-0.14493566751480103,25
640502,what does it mean if your tsh is low,3551380_1,"According to About.com, low levels of TSH, or thyroid-stimulating hormone, occur when the pituitary gland shuts down TSH production due to high levels of thyroid hormone in the blood.",-0.15159136056900024,26
640502,what does it mean if your tsh is low,6202949_2,"According to this TSH range, a TSH over 5 indicated an under active thyroid (or hypothyroidism); while a low TSH value below0.5 indicated an overactive thyroid or (hyperthyroidism).",-0.16147840023040771,27
640502,what does it mean if your tsh is low,8405337_0,A high level of TSH and a low level of T4 in the blood could mean you have an underactive thyroid.,-0.1623050421476364,28
640502,what does it mean if your tsh is low,4359297_1,A low TSH level together with a low FT4 level can indicate a disorder of the pituitary gland.,-0.18042317032814026,29
640502,what does it mean if your tsh is low,77134_2,Too little means there is enough thyroxin in your body so TSH remains low until more is needed.,-0.18196141719818115,30
640502,what does it mean if your tsh is low,8462353_1,A low TSH and low FT4 or FTI indicates hypothyroidism due to a problem involving the pituitary gland.,-0.1885465681552887,31
640502,what does it mean if your tsh is low,8451476_2,A low TSH and low FT4 or FTI indicates hypothyroidism due to a problem involving the pituitary gland.,-0.1885465681552887,32
640502,what does it mean if your tsh is low,4359297_0,1 A low TSH level with a high FT4 level and a high FT3 level: hyperthyroidism (over-active thyroid) 2 Abnormal TSH levels together with normal FT4 levels indicate you may be at risk of developing a thyroid disorder.,-0.2041688859462738,33
640502,what does it mean if your tsh is low,1593642_4,"For example, you may remember your doctor saying your thyroid is low -- and interpret that as meaning that you are hypothyroid.",-0.21204319596290588,34
640502,what does it mean if your tsh is low,409322_2,"Thus, a high level of TSH plus low thyroid hormone levels indicates hypothyroidism.",-0.2153196930885315,35
640502,what does it mean if your tsh is low,3992429_2,"For example, you may remember your doctor saying your thyroid is low -- and interpret that as meaning that you are hypothyroid.",-0.26124799251556396,36
640502,what does it mean if your tsh is low,3551380_2,The low levels of TSH are the pituitary gland's attempt to keep thyroid hormone levels normal within the body.,-0.2729937434196472,37
640502,what does it mean if your tsh is low,3271456_3,A change from a low normal TSH to a high normal TSH over a period of a few months may mean early thyroid failure.,-0.28809839487075806,38
640502,what does it mean if your tsh is low,5468145_3,"The test safe range for TSH is 0.5 to 5.5, therefore 5.5 is low thyroid and 0.5 is high.",-0.28942233324050903,39
640502,what does it mean if your tsh is low,5827712_2,A change from a low normal TSH to a high normal TSH over a period of a few months may mean early thyroid failure.,-0.32838574051856995,40
640502,what does it mean if your tsh is low,598204_5,Low TSH can be noticed if pituitary gland is damaged (the condition is known as secondary hypothyroidism).,-0.33304956555366516,41
640502,what does it mean if your tsh is low,5827713_3,A change from a low normal TSH to a high normal TSH over a period of a few months may mean early thyroid failure.,-0.3474237322807312,42
640502,what does it mean if your tsh is low,3580219_1,"Normal TSH levels with low T 4 values (i.e., two standard deviations below the mean; usually less than 10 mcg per dL [129 nmol per L] for newborns) occurs in about 3 to 5 percent of neonates and may indicate thyroid insufficiency.",-0.353109210729599,43
640502,what does it mean if your tsh is low,3580218_1,"Normal TSH levels with low T 4 values (i.e., two standard deviations below the mean; usually less than 10 mcg per dL [129 nmol per L] for newborns) occurs in about 3 to 5 percent of neonates and may indicate thyroid insufficiency.",-0.353109210729599,44
640502,what does it mean if your tsh is low,6730887_0,Low TSH Levels: What They Can Mean.,-0.3640497326850891,45
640502,what does it mean if your tsh is low,7113809_0,"Interpreting the use of plasma [TSH] for monitoring •Plasma [TSH] can be used to follow patients being treated with Thyroid Hormones; •High plasma [TSH] indicates under-treatment, •Low plasma [TSH] usually indicates over-treatment, •Abnormal [TSH] should be interpreted with [FT4] or [FT3] before modifying therapy, because plasma",-0.41262030601501465,46
640502,what does it mean if your tsh is low,1861075_2,"For example, you may remember your doctor saying your thyroid is low -- and interpret that as meaning that you are hypothyroid.",-0.41757985949516296,47
640502,what does it mean if your tsh is low,3551380_0,What do low TSH levels mean?,-0.590430498123169,48
640502,what does it mean if your tsh is low,418508_0,What does a Low TSH Mean?,-0.5904474854469299,49
640502,what does it mean if your tsh is low,5468145_0,TSH counts are generally interpreted by the medical community as if there are high/low levels of TSH in the blood - the thyroid is defective.,-0.6060617566108704,50
640502,what does it mean if your tsh is low,8462353_0,The finding of an elevated TSH and low FT4 or FTI indicates primary hypothyroidism due to disease in the thyroid gland.,-0.6445983648300171,51
640502,what does it mean if your tsh is low,8451476_1,The finding of an elevated TSH and low FT4 or FTI indicates primary hypothyroidism due to disease in the thyroid gland.,-0.6445983648300171,52
640502,what does it mean if your tsh is low,6202949_1,"According to this TSH range, a TSH over 5 indicated an under active thyroid (or hypothyroidism); while a low TSH value below0.5 indicated an overactive thyroid or (hyperthyroidism).he official normal range of TSH followed by many doctors and laboratories until 2002 was from between 0.5 to 5.",-0.7937058210372925,53
640502,what does it mean if your tsh is low,5539487_0,"Typically, if there is a low level of thyroid hormone in the body, the pituitary will increase production of TSH to stimulate the thyroid to produce more thyroid hormone.",-0.8297460675239563,54
640502,what does it mean if your tsh is low,4835720_2,"3 If the TSH levels are not low, then other tests must be run.",-0.8590846657752991,55
640502,what does it mean if your tsh is low,4835720_6,"3 If the TSH levels are not low, then other tests must be run.",-0.8590846657752991,56
640502,what does it mean if your tsh is low,8462353_2,A low TSH with an elevated FT4 or FTI is found in individuals who have hyperthyroidism.,-0.8862276077270508,57
640502,what does it mean if your tsh is low,8451476_3,A low TSH with an elevated FT4 or FTI is found in individuals who have hyperthyroidism.,-0.8862276077270508,58
640502,what does it mean if your tsh is low,4835720_1,"2 Thus, the diagnosis of hyperthyroidism is nearly always associated with a low (suppressed) TSH level.",-1.0363712310791016,59
640502,what does it mean if your tsh is low,4835720_5,"2 Thus, the diagnosis of hyperthyroidism is nearly always associated with a low (suppressed) TSH level.",-1.0363712310791016,60
640502,what does it mean if your tsh is low,5827713_2,"When the TSH test is “high normal,” in the range of 2.5-4.5, deciding to take thyroid medication can be a difficult decision.he first thing that indicates low thyroid is an elevated TSH level.",-1.1204451322555542,61
640502,what does it mean if your tsh is low,418508_2,Individuals who suffer from low TSH levels and high levels of T3 and T4 (the thyroid hormones) have a condition that is commonly referred to as hyperthyroidism.,-1.150860071182251,62
640502,what does it mean if your tsh is low,6730885_0,"Many underlying medical conditions can cause low TSH levels, so it's helpful to first understand the nature of TSH and why the TSH test is a practical diagnostic tool for your physician.",-1.2754621505737305,63
640502,what does it mean if your tsh is low,598204_6,Excessive intake of thyroid medicines to stimulate an under-active thyroid gland can also lead to low TSH levels.,-1.6405329704284668,64
640502,what does it mean if your tsh is low,5827712_1,"In my opinion, many doctors take the easy way out and prescribe a low dose of thyroid medication when the thyroid is really normal.If you take low dose thyroid hormone and your thyroid is normal, it will make fewer hormones to maintain normal levels.he first thing that indicates low thyroid is an elevated TSH level.",-1.7206354141235352,65
640502,what does it mean if your tsh is low,2096762_0,Patients suffering from low TSH usually have high T3/T4 hormone levels.,-1.7406471967697144,66
640502,what does it mean if your tsh is low,1091791_2,"Readers regularly write to me asking that I explain why, when my TSH results show that my TSH is low, does the doctor want to LOWER instead of RAISE my medicine?.",-1.9493820667266846,67
640502,what does it mean if your tsh is low,5468145_1,A blood test for TSH is not a good indicator of true thyroid function because you can test normal on all thyroid blood tests and still have low thyroid function.,-2.037766218185425,68
640502,what does it mean if your tsh is low,418508_1,Your thyroid gland is producing too much of the thyroid hormone which signals to your brain to stop producing anymore.,-2.208097219467163,69
640502,what does it mean if your tsh is low,8412227_1,"When your thyroid gland is underactive and not producing enough thyroid hormone, your body produces more TSH to stimulate the gland and increase its activity.",-2.8480031490325928,70
640502,what does it mean if your tsh is low,7621753_0,But this may result in an artificially low TSH that does not reflect true thyroid levels.,-3.045189380645752,71
640502,what does it mean if your tsh is low,8412227_0,1 A high TSH level means that your thyroid gland is underactive.,-3.279644250869751,72
640502,what does it mean if your tsh is low,8612390_2,This results in patients who have a normal or low TSH but still have symptoms of hypothyroidism.,-3.489536762237549,73
640502,what does it mean if your tsh is low,208378_1,Thyroid-stimulating hormone (TSH) is a hormone that controls activity of the thyroid gland.,-3.7310519218444824,74
640502,what does it mean if your tsh is low,5827713_1,"As such, it’s a better indicator of early thyroid dysfunction.",-4.066535472869873,75
640502,what does it mean if your tsh is low,5468145_2,"Furthermore, the normal range for TSH is so over-broad that you can be in the safe zone and still feel miserable because of low thyroid function.",-4.117313861846924,76
640502,what does it mean if your tsh is low,3271456_1,"That’s because when the thyroid starts to fail, tests can remain in the normal range for a period of time.",-4.120667457580566,77
640502,what does it mean if your tsh is low,7621753_1,"In fact, TSH has a circadian rhythm, with a peak around midnight (with much variability between individuals), and a low in the afternoon; fluctuations are normal.",-4.169510364532471,78
640502,what does it mean if your tsh is low,77134_1,Too much TSH means the pituitary gland is trying to get a sluggish thyroid gland to work better.,-4.2390336990356445,79
640502,what does it mean if your tsh is low,3580219_0,LOW T 4 AND NORMAL TSH.,-4.31838846206665,80
640502,what does it mean if your tsh is low,3580218_0,LOW T 4 AND NORMAL TSH.,-4.31838846206665,81
640502,what does it mean if your tsh is low,2989518_0,What does a low TSH and high T3 and T4 mean?,-4.402278900146484,82
640502,what does it mean if your tsh is low,5721631_0,"The only Thyroid related tests done by my Endo were T4 Free which was 1.04 (normal range) and TSH which was .109 (low) I know that my last test for TSH while I was fully on the 150 showed that my TSH was low indicating too high of a dosage, which is why I was wondering how long it takes to get out of my system.",-4.480987548828125,83
640502,what does it mean if your tsh is low,208378_3,Thyroid-stimulating hormone (TSH) is a hormone that controls activity of the thyroid gland.,-4.516498565673828,84
640502,what does it mean if your tsh is low,3551380_4,"According to WebMD, high TSH (thyroid-stimulating hormone) levels indicate an underactive thyroid gland (hypothyroidism).",-5.605691432952881,85
640502,what does it mean if your tsh is low,4720064_0,Low levels of vitamin A affects the production of TSH.,-6.005072593688965,86
640502,what does it mean if your tsh is low,3423600_0,"If a patient's TSH falls in the normal range, thyroid tests for free T4 and free T3 and thyroid antibodies can rule out hypothyroidism and hyperthyroidism.hyroid stimulating hormone (TSH) levels evaluate the functioning of the thyroid gland.",-6.120185375213623,87
640502,what does it mean if your tsh is low,4778464_0,Thyroid stimulating hormone (TSH) levels evaluate the functioning of the thyroid gland.,-6.147848606109619,88
640502,what does it mean if your tsh is low,5827713_4,If thyroid antibodies are positive or if the thyroid gland is enlarged the risk for thyroid failure is extremely high.,-6.200206279754639,89
640502,what does it mean if your tsh is low,409322_0,The hypothalamus and pituitary react to these low levels of thyroid hormone by producing more TRH and TSH.,-6.221004486083984,90
